track_id,track_name,popularity,duration_ms,explicit,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2O5PhBSNI3cN4VoVOYSfRt,Mantra,34,228863,False,0.508,0.953,0.0824,0.000201,0.697,0.0995,0.0396,172.134
5z0hvdZI42XLPyGp0FCKs4,Good Times,15,198692,False,0.792,0.794,0.0661,0.133,0.0,0.286,0.684,117.993
1N3bdxmsu3wimLy3E4d4cf,Take California - Short One,46,239093,False,0.713,0.871,0.0516,0.000604,0.724,0.071,0.183,119.859
2YwGM1o3xBjLlNSpaIICPY,No Soul - High Contrast Mix Bonus track,16,455413,False,0.507,0.747,0.048,0.00887,0.557,0.0872,0.414,173.052
6po71PeJnTDHZdqYcFfAY1,Take California,44,441760,False,0.749,0.873,0.0571,0.000259,0.807,0.172,0.143,119.833
634rpMBQKe6vQ1H5VScgo2,Electro Glide In Blue,15,516039,False,0.52,0.896,0.0712,0.0649,0.158,0.127,0.585,155.752
0y9Qd9Ue3F3EJTssArRvcW,Two Bass,15,392727,False,0.494,0.951,0.0381,0.00372,0.165,0.572,0.323,176.07
7uKIejI8EopnavsEw3FcuN,All Sing Along,16,226573,True,0.635,0.957,0.121,0.0364,0.0,0.263,0.754,124.012
71H0VZHCFfL0Jh8OdcVevL,Buried Deep Within,16,267386,False,0.526,0.844,0.0834,0.0156,0.704,0.448,0.0384,122.979
6xgeimyy2a611jl8ibRqyv,Bring Me Down 2014,15,374523,False,0.68,0.974,0.0549,0.00325,0.769,0.742,0.603,129.999
6TzzPXb9WS63CoziZk3Pz1,Select Frequency,16,292920,False,0.838,0.66,0.256,0.00695,6.12e-05,0.0884,0.367,104.996
2mNugadSiU49kC0YlhSkyX,2 Freaks - Original,15,489520,False,0.718,0.908,0.044,0.00092,0.892,0.114,0.717,131.903
2kQBSdOhGV4VEvMRihLrYn,Nothing Left 1,16,469200,False,0.458,0.824,0.0473,0.0102,0.712,0.0656,0.187,132.897
1iYGRVkRUln8LavwKWvaqE,Never Let It Go (feat. Janai),15,218665,False,0.673,0.801,0.0435,0.0753,0.393,0.0979,0.453,127.953
0YxGIu2uoydba7OIe3xVDy,Rising,15,332628,False,0.533,0.807,0.0428,0.00425,6.4e-06,0.256,0.18,125.01
1a6mFGM4w3dTdKzCp6yiru,I'm Still Awake - Original,15,384053,False,0.605,0.523,0.0392,0.0773,0.499,0.609,0.3,94.998
23a9IjICN9k9osJxC1NXzt,I Need You (The Edit),15,167485,False,0.777,0.652,0.075,0.00241,0.000281,0.118,0.279,128.015
36SadFtBPnvXixCHbYES98,Hooligan Spirit - Original,16,274000,False,0.638,0.741,0.0453,0.00464,0.819,0.572,0.177,127.019
6IArLJzY8HsJVSeoXzy8bO,Love Letters,16,402000,False,0.669,0.796,0.0394,0.0463,0.931,0.0794,0.475,125.635
7xjI0VdfXwb0ARZDxBCNmC,Spit It Out - Mixed,15,140893,False,0.563,0.929,0.0448,3.62e-05,0.427,0.167,0.136,137.987
5LoTAmnIDrCfLBopjo7zHG,Give Me Your Love,16,200413,False,0.735,0.834,0.0449,0.0212,0.686,0.122,0.92,129.992
4d7n7mUGhi9ss7cXWkS6Yl,Feel the Panic,14,354360,False,0.696,0.925,0.067,0.007,0.827,0.432,0.56,119.919
5NOsWOApnSA1EpnxETPzZt,Chemical Beats - 2003 Digital Remaster,15,244666,False,0.714,0.988,0.0744,0.0202,0.805,0.362,0.829,120.865
6CnsWmopKWnQyXebUmFoui,History Repeating - Ankle Length Mix,15,349600,False,0.629,0.969,0.0772,0.00463,0.579,0.08,0.823,143.991
5Xq5nyXyJJJnPJq3NAPgHg,Bam Bam - Serial Killaz Remix,15,315085,False,0.599,0.961,0.0572,0.00594,0.00512,0.387,0.795,176.058
3LFpMEK99X7POAMSxbcgat,Bankrobber - Prosper & Stabfinger Remix,15,288418,False,0.781,0.868,0.0462,0.00143,0.683,0.141,0.837,132.973
5aSvXgdjblHbjLnBsQWXJC,Chemical Beats - 2003 Digital Remaster,16,244666,False,0.714,0.988,0.0744,0.0202,0.805,0.362,0.829,120.864
3ZCEIOkxevFmYRxdSIwBPc,Electronic Battle Weapon 1,16,398213,False,0.751,0.904,0.155,0.00124,0.822,0.0707,0.275,128.989
4KF4ToZTI4Rr7pUDzle2iu,Keep the Fire Burning,15,218305,False,0.591,0.977,0.0347,0.0241,0.00418,0.112,0.963,140.011
1A2kbdAEYvgOFvvmw0CYY5,The Slammer,15,419840,False,0.576,0.979,0.0531,0.0206,0.83,0.436,0.356,138.022
4qxPI49M5fogQNULhLhZWv,History Repeating - Hip Length Mix,15,254560,False,0.916,0.701,0.0702,0.00356,0.0403,0.124,0.657,143.965
2CH4mc6qWAI3ejAdqpON9B,Belfast,48,490680,False,0.523,0.706,0.0465,0.000796,0.313,0.112,0.345,119.693
3DntGqcE1Xte7kj07s1tY7,Vindicate,42,275454,False,0.839,0.977,0.151,0.00118,0.613,0.0884,0.135,109.99
4W0FNDTdHWp5o9FekgGRYQ,Just Saiyan',40,215600,False,0.602,0.994,0.0921,0.00249,0.917,0.285,0.341,149.991
7Mk8wKsRMWsHtWAqAmIX5L,Restless,38,294266,False,0.604,0.876,0.0369,0.000618,0.358,0.653,0.661,131.989
79BvRJogyqRwCuXH2OtbeN,Break It Down!,13,300895,False,0.647,0.973,0.0436,0.000409,0.291,0.181,0.365,133.992
552FeCejfR5CwjYVFnnGq6,Absurd - Whitewash Edit,41,220626,False,0.319,0.952,0.0441,5.55e-05,0.206,0.264,0.324,124.756
5rDFRvwao7MFzuhrBTkWMQ,We Don't Care,48,210800,True,0.733,0.848,0.0597,0.00112,0.00142,0.0882,0.658,124.066
13hdYXLs18288sJpUJQC1R,Lush 3 (3-1 & 3-2),16,622333,False,0.644,0.769,0.0488,2.62e-05,0.873,0.264,0.843,129.996
7kfZ6ZgDHIXPP4Y6EfRSCn,Snapshot,36,249000,False,0.518,0.878,0.0479,0.000131,0.0207,0.117,0.312,127.052
2khhFANlFfpuC4MgV2Dbwc,Now (feat. Rye Rye),37,246428,False,0.533,0.952,0.0592,0.0244,0.00149,0.896,0.517,140.025
1D2j6pnnMigomGUx1qgukh,Time Is Running Out,42,298400,False,0.584,0.698,0.0401,0.00202,0.334,0.109,0.435,138.279
5AjUSWK2RtYPxPIXYElrBA,Electric Disco,14,348978,False,0.75,0.765,0.0542,0.0012,0.779,0.128,0.456,130.066
5abapJVJtD7hkCVAQZseId,All Or Nothing,16,252000,False,0.544,0.954,0.0327,1.31e-05,0.593,0.103,0.319,140.016
30TWIcOjIUc47COcnAIzMe,Style,15,384466,False,0.692,0.511,0.0354,0.0103,0.838,0.111,0.0506,121.996
6HYl7Mge1XSspueNWOyUx3,Junglist - Deekline & Aries Remix,15,255000,False,0.803,0.676,0.064,0.0135,6.47e-05,0.0535,0.233,88.003
2VEyRBSTePcHdGoWTwPgS9,Smack Alors On Danse - Dub Edit,14,199711,False,0.735,0.901,0.106,0.0104,0.646,0.057,0.825,132.035
1X4JzOvZWa5IwK8C0y6mJU,Wormhole - Original Mix,14,434912,False,0.638,0.892,0.0616,0.00115,0.807,0.328,0.118,138.002
1PDINQ7IHxgT6hJAHh3je9,Breaker Beats Pt. 2,14,177786,False,0.856,0.766,0.0378,0.207,0.352,0.0519,0.899,127.989
4Tk0HMcMeINPixH9YfDixz,Bomb the Blocks,15,323986,False,0.672,0.835,0.187,0.0399,0.0499,0.413,0.545,94.995
5kqmmYhX0RJ2t5KHI74tgd,Philosophy by Numbers,15,399933,False,0.813,0.682,0.183,0.166,0.795,0.191,0.412,119.985
1KXUknH6OZ3T9AxdK2vjJ5,Whistleblower,16,228965,False,0.563,0.91,0.0583,0.000228,0.868,0.689,0.272,173.986
5IMokIemTXiKhFLNwkcmpj,Oxygen,15,224464,False,0.579,0.961,0.0694,3.72e-05,0.788,0.0927,0.338,104.977
2asAaGzkVm1RyIz26bp2N3,Superbad,15,256970,True,0.731,0.946,0.108,0.0488,0.0,0.173,0.883,139.948
5blKyhRxv5F2pMhGsyVibK,Feel Alright,15,271440,False,0.662,0.83,0.394,0.167,5.55e-05,0.105,0.525,99.939
5xDQOEHXtk014zxxXtdHfM,Sometimes,15,267352,False,0.791,0.63,0.0685,0.0409,0.0193,0.455,0.888,95.51
3GUWE1v3DRka0dygt6dE1d,Pounding - Dirtyphonics Remix,14,223328,False,0.574,0.939,0.0437,0.0366,0.0,0.305,0.553,139.958
6NJjPvoQvLdjTPR0aZV9oT,Underground Communication,15,238893,False,0.519,0.991,0.0854,0.00455,5.19e-06,0.469,0.543,91.002
1ndkjRxZR6xdDokVzzhjB2,Fabulous,14,240308,False,0.861,0.834,0.0555,0.00837,0.00156,0.017,0.824,108.003
2k7Xur7Wn4GCJR6bQp7tax,Song for Summer,14,418311,False,0.512,0.651,0.0341,0.0882,0.806,0.297,0.234,149.984
7lG67mcXgaAqXh1reT6oqe,Isolate - BETA Remix,15,456300,False,0.618,0.962,0.0471,6.33e-06,0.883,0.0844,0.503,132.435
7Eqt1Wdrs3luRdOFnTSElY,Out of My Head - Original Mix,15,184615,False,0.775,0.731,0.0362,0.248,0.864,0.19,0.319,126.032
7d5p80uHWB7IoImgpxUNWg,Turf Wars,15,251586,False,0.67,0.96,0.0579,0.000354,0.0101,0.458,0.2,145.065
0SutM7B7CRjSJnbw5jXfEc,Thank You,15,196457,False,0.694,0.914,0.069,0.00187,0.0557,0.0916,0.395,174.973
2jepWtBWm1vRVWMlUoGGyJ,Who's the DJ,14,213984,True,0.697,0.813,0.304,0.0191,0.0,0.0661,0.824,100.171
6VuUX2bs40v04eYFuYdUSq,Dead Ringer (feat. Kymberley Kennedy),14,257454,False,0.817,0.837,0.0667,0.139,0.173,0.17,0.9,110.042
1aXHR8cT9wserJcSPEuUI8,Warning,14,310506,False,0.612,0.843,0.0679,0.0079,1.03e-05,0.299,0.747,163.839
6vKNmeqan3wq1iBHfRCaPH,Impact USA (The Earth Is Burning: Diversion),15,681040,False,0.573,0.821,0.0531,8.77e-05,0.743,0.0781,0.342,129.984
5sbCXvnZQEREKHF6IU7Hmf,Lush 3 (Euro Tunnel Disaster '94)/ Walk About (John Peel Sessions),16,875560,False,0.509,0.874,0.0463,0.00195,0.851,0.0989,0.266,128.77
4GWCwIinb0Kov5ys5vFZKa,We Rock Hard,14,428533,False,0.789,0.593,0.0924,0.00782,0.000391,0.0541,0.784,123.854
4feU5RGzzvKyRP5XxBj5ki,Raspberry Dub,15,211588,False,0.768,0.701,0.0432,0.000105,0.911,0.068,0.473,139.916
01qUSVG6qslWiac2ykVwEa,Let's Ride,14,261126,False,0.803,0.86,0.143,0.00583,9.96e-06,0.0453,0.603,129.98
4C1WU0y9i3BfzlgpeoxwpM,Pistoleros,14,305159,True,0.681,0.842,0.164,0.121,0.0,0.289,0.689,176.083
5HY4Gv6Ipqh24VHZOE8mTP,Abercrombie,15,237547,False,0.696,0.814,0.038,0.00393,0.858,0.114,0.0422,129.942
2x9Bd3MAVHg7hGwWRFVMjL,Mach 10,14,225040,False,0.683,0.713,0.101,0.139,0.0,0.107,0.939,178.06
3S10iCCJXXJiKtaKjVNakb,Soundboy - Riddim Punks Dub Remix,14,268800,False,0.762,0.92,0.0458,0.0448,0.872,0.126,0.491,87.508
7osKwpe5bLHzz4ODiUr8jR,All Day (feat. Twiztid),14,211933,False,0.519,0.704,0.317,0.00479,0.0,0.14,0.454,78.671
1WkQIOjA2acGyhPy0mIymR,Got The Rhythm (feat. Beardyman),13,311386,False,0.729,0.944,0.0994,0.0133,0.00102,0.0482,0.708,110.083
3rTDyTRoOIDyOZn7eGHLAn,Everyday Stranger,14,326486,False,0.652,0.672,0.0325,0.0339,3.85e-05,0.795,0.18,111.974
4FD8ZFu7VBRoqznHDVAfpb,Out of Space - Audio Bullys Remix,15,296680,False,0.712,0.849,0.0918,0.00243,0.000485,0.359,0.701,126.93
7Mfuz57LJwejK3m4WomrP6,The Bass Queen (Dj Icey Remix),15,259986,False,0.786,0.646,0.0557,0.000355,0.646,0.108,0.42,132.997
5TFfKIjipFrTMBKca4UMvF,Rok-Weiler,36,230680,False,0.494,0.92,0.0908,0.000423,0.473,0.726,0.321,154.014
2C2VP1aEudfYRt5FaM3xSc,Stand Up,6,330093,False,0.57,0.96,0.0416,0.00352,0.917,0.299,0.295,100.009
35g78KATz0u3gUVRsOvBV8,Block Rockin' Beats,36,294026,False,0.606,0.977,0.06,0.0206,0.5,0.179,0.809,109.41
3jonrSfDYisR7r7pReY9VV,Find Me (feat. Excision & Dion Timmer),39,243200,False,0.638,0.964,0.0698,0.00029,0.0912,0.0859,0.198,149.986
5LOKOBboMIbi4moxpjuFL5,Chime - Edit,49,194760,False,0.726,0.919,0.045,0.000143,0.709,0.0795,0.332,120.952
2FGnMGgQ34MFVY23Ck2atR,Hammerhead,38,444739,False,0.513,0.935,0.0611,4.49e-05,0.834,0.0562,0.6,141.999
3IxTzXsvEeKmVDewO5Gqp9,The Golden Path,47,287440,False,0.642,0.83,0.0336,0.263,0.0032,0.0839,0.551,135.982
7oWTG7pdu2OBmG7MWdU4oo,Feel Good,15,216006,False,0.518,0.891,0.0608,0.00153,0.735,0.223,0.14,140.011
2GLl5SfGDhAEztVvEVRimA,Bentley's Gonna Sort You Out,45,307400,False,0.7,0.935,0.0408,0.0456,0.831,0.347,0.811,103.984
1LfZVlZg1JMxOS1W1fmWOK,Post Punk (feat. Iggy Pop),36,275966,False,0.509,0.924,0.0523,0.000952,0.673,0.682,0.065,99.98
1ODvkzAsBBdpTR0Pp3L86C,Break & Enter,43,504533,False,0.646,0.935,0.0409,0.000128,0.202,0.0714,0.566,138.053
2P2WxNOdEjjJ98dIeajyqu,Stop The Rock,45,212706,False,0.6,0.987,0.0762,0.267,0.0435,0.266,0.615,150.006
0C0cK8mAUMjoFa8iQ0RZi3,The Boxer - Radio Edit,15,222973,False,0.388,0.994,0.0605,0.00323,0.014,0.304,0.706,193.914
6XOQS0gTx1pjsBOeYTCT3P,Dirty Rat,0,316200,True,0.612,0.844,0.0491,0.00031,0.514,0.0959,0.883,125.989
6XN48FyG3MZQKEsmUQDTFI,Sugar Me - Original Mix,14,336800,False,0.676,0.923,0.0646,0.000188,0.396,0.0279,0.742,174.216
6hD1lARCz4NqHCmGXHYpy7,Vibrate,14,306186,False,0.699,0.89,0.0436,0.000154,0.75,0.0468,0.222,132.004
5FfAib2LOrcSxUNMq81plc,I Know - Original,14,512466,False,0.543,0.819,0.028,0.0273,0.495,0.0627,0.162,131.004
6gjKCRIhOog8CAAVbkQgPp,Satan - 30 Something Years Later Mix / Edit,15,229672,False,0.56,0.907,0.0489,7.73e-05,0.0392,0.258,0.114,119.989
7pKAIHYZd9EuPgfcTs25Rt,Beachcoma - Original,15,390480,False,0.474,0.833,0.047,0.0187,0.895,0.506,0.0387,121.965
1EuLtNbmOQuoWvIxWRGtcu,Lockdown - Plump DJs Remix,14,270147,False,0.688,0.808,0.0443,0.00853,0.807,0.137,0.749,126.988
3vKpN5tpzBDa4pFxz32U5K,Play for Real - Dirtyphonics Remix,32,296914,True,0.463,0.705,0.0596,0.00145,0.00084,0.204,0.439,175.002
097d4LOjaFAkKdWEbLWLy1,Bomber,14,404285,False,0.405,0.988,0.216,0.111,0.798,0.212,0.383,168.005
4CH4s56GHhSQ7p4PcmvC9m,Otoño,15,348000,False,0.544,0.851,0.0365,4.16e-06,0.756,0.062,0.369,124.993
2x5xkgkvxieKIZ7n7CR0mS,I'll See You There,15,260070,False,0.438,0.9,0.0793,0.00815,0.609,0.153,0.305,124.989
2OejjIQHB7W9vKB5gHj6Ln,Love Story - Bushwacka! Remix,15,487146,False,0.683,0.665,0.0377,0.0052,0.913,0.105,0.0683,131.978
2qRrm8JIClfFaXlt0UHxvi,Flashback,15,320906,False,0.215,0.979,0.0433,0.0114,0.00034,0.08,0.32,140.142
1r6tGt1nh2xPgeukItAElz,All Night Long,15,341973,False,0.753,0.723,0.0862,0.000621,0.166,0.204,0.49,135.961
7fpvBXWplUDFqQikcG5woL,I Don't Smoke - Deekline & Ed Solo vs System Remix,13,286000,False,0.619,0.981,0.0611,9.35e-05,0.895,0.0197,0.729,87.488
2VYTOzD2TMUTckzMBPGNdW,Bankrobber,14,204680,False,0.699,0.881,0.0651,0.00593,0.885,0.417,0.205,140.994
6rjRxpaovHHoX2KhVrOwQb,Like Love,14,427800,False,0.67,0.913,0.0453,0.0274,0.886,0.101,0.231,131.018
4pSj48vhbXwYvf2zbD1WJa,The Boxer - DFA Mix Edit,15,410160,False,0.714,0.892,0.0425,0.0102,0.85,0.32,0.876,96.997
4bvoh5rKs3UFZdtUo7AZ5Y,Got That Booty - Original Mix,14,198746,False,0.768,0.92,0.0442,0.00611,0.592,0.0498,0.834,127.97
2m3eT8zq1YzypIbxcLVy0e,Crash! - Edit,15,221960,False,0.606,0.972,0.0815,0.00773,0.723,0.288,0.531,119.952
44XsO9hwxTLx9rhArOcu33,Electronic Battle Weapon 8,14,390960,False,0.808,0.664,0.0883,0.102,0.914,0.0671,0.215,133.966
63yss05gw4eRwGm8eTkctG,We Came To Party - Original,14,252286,False,0.754,0.88,0.0482,0.0108,0.000829,0.355,0.786,118.991
1HS4VWmqVKoT0B0PBUwsTi,Bodywork - Original Mix,15,236307,False,0.651,0.898,0.055,0.0135,0.893,0.31,0.536,130.0
3BlCwgDsg0FYDfsZuYz7CD,Two Generals,14,271567,False,0.532,0.948,0.0955,0.00533,0.0,0.148,0.187,175.949
039KJdHDEFlY8jvPNkKJZM,Change My Life,15,507333,False,0.706,0.975,0.102,0.00367,0.895,0.0602,0.476,164.822
4qkRrJJrIuWjQ8ktmKGaCu,Dark Days Dark Times,14,266644,False,0.688,0.86,0.11,0.0503,1.37e-06,0.152,0.303,97.03
5ggp1eeJcKP6Upajs0Zxlm,Got It Like That,14,248470,False,0.492,0.948,0.096,0.0259,0.27,0.147,0.673,131.926
6T5d00dLOptS0Ss4xsisEq,One Time for the DJ (Dj Icey Remix),13,247360,False,0.778,0.889,0.0967,0.000411,0.914,0.05,0.398,132.041
2aJv9GhCIoE4xLu7YQteaY,Give a Little Dub,14,256920,True,0.632,0.735,0.0401,0.00796,0.0243,0.349,0.686,142.06
5RXH5yGp6PPMdNw6P65g8e,Masterplan (feat. Dynamite MC),14,159272,False,0.825,0.89,0.226,0.094,0.0,0.0712,0.966,110.048
3IgeivnwnfhxcTCIdiZVGX,Papua New Guinea (Monsoon Mix),16,291665,False,0.586,0.777,0.0475,0.00206,0.808,0.136,0.716,125.023
2Izg9QeyEMClNaUAbhdOxo,We Are The Ruffest,14,318813,False,0.615,0.987,0.102,0.00112,0.872,0.374,0.324,145.026
36SZIrsJNxfQBKcTXf4cp9,Packet Of Peace - Chemical Brothers Remix,14,446586,False,0.714,0.951,0.0526,0.000561,0.762,0.56,0.123,118.891
1QERrDBVuPiJFqnTsoyC6I,All Your Love - Deekline & Wizard Club Mix,14,300800,False,0.604,0.96,0.0439,7.55e-06,0.832,0.133,0.0741,134.046
7ywbfU4xi8TIBnzfAzLTTN,Out of Body Experience - Globe All Mix,14,288400,False,0.657,0.954,0.0548,0.0328,0.847,0.359,0.332,134.996
56rOkP9wTPP0PvmsJDNrkB,Reaching Out,42,294000,False,0.401,0.925,0.0382,0.00298,0.799,0.106,0.145,176.009
0ZcR8LX5cGLxr2v93WUIFO,Machine Gun - 16 Bit Remix,26,360020,False,0.374,0.885,0.311,0.000506,0.625,0.108,0.305,104.968
7Cc6AryZQcJRVX2ZKYNp5g,Incessant - IMANU Remix,42,217710,False,0.622,0.954,0.0654,0.0147,0.834,0.15,0.474,172.029
2DwN99S3TxwTm8MVhajiR2,TKO (feat. Rye Rye & Zion I),40,158352,False,0.545,0.995,0.237,0.00542,0.0943,0.0939,0.448,88.008
68TL2jafwq6hwl6ExBY6JK,Nova,37,276430,False,0.667,0.735,0.349,0.372,0.208,0.108,0.1,86.059
2YpanBJd9Wj2ZxrmcUrTUR,Wind It Up,44,273066,False,0.567,0.856,0.0451,0.000805,0.548,0.0795,0.719,145.043
4n0bY7nhHGiT1wQMC0KRPb,Shift,36,260306,False,0.519,0.935,0.281,0.00391,0.481,0.0948,0.142,171.988
1PjBog09mQ1adK3yiEVnNW,Machine Gun - 16 Bit Remix,33,360020,False,0.374,0.885,0.311,0.000506,0.625,0.108,0.305,104.968
0lIAAEd3YoxWdEgYEdlrdE,Ooh Ooh,13,300000,False,0.86,0.727,0.0559,0.358,0.103,0.108,0.535,131.974
6ZQAMWdGR6lcx5C7zBZjEM,Get Got - Original Mix,13,244571,False,0.691,0.98,0.212,0.00191,0.0509,0.432,0.32,104.969
0nWVzl8j7SCHCDqGvdPHbd,Twist The Knife,39,209093,False,0.485,0.856,0.0741,0.000675,0.000315,0.0291,0.685,140.068
4cgSHdmtiIjcWMtEernSX9,Colima,14,245122,False,0.769,0.968,0.0505,0.0312,0.772,0.0775,0.255,128.032
6CHtKLZyxNZzxAQrd6ULxF,Eskimos,13,234047,False,0.696,0.906,0.0523,3.98e-05,0.00028,0.0346,0.772,128.026
62EMJr1KY3s1gR4ZqgaMyM,Move Ya Body - Original Mix,14,335621,False,0.741,0.821,0.114,0.0168,0.000647,0.0381,0.805,138.03
6TBRzQZTvFGCeYG4ScStnt,Get Kinky,13,326400,False,0.697,0.906,0.0843,0.127,0.391,0.12,0.495,136.076
40R59uxu1TdnkNkg7tDram,Blazing,13,201230,False,0.651,0.985,0.0439,0.0113,0.207,0.084,0.436,130.048
4qWW2c8QoKOS2hIX2m1Pct,Death Ray,16,182068,False,0.63,0.955,0.0664,0.00208,0.939,0.056,0.401,173.971
5Ep48oHY15dVOPwTRlqvoU,Motion Blur - NickBee Remix,15,234418,False,0.752,0.76,0.06,0.00703,0.872,0.104,0.128,171.987
376cn6Fo1LCkScw9jtkgvT,FSOSF,15,304600,False,0.674,0.837,0.0407,0.0104,0.748,0.101,0.25,105.002
75VOiyc0bT0VkFFQuKakgE,All the Time,13,251148,False,0.627,0.966,0.0726,0.0404,0.0726,0.0697,0.435,127.806
2tRKhBkvGfXFlptucoIgS8,Love Tonight - B Side Mix,12,240000,False,0.801,0.852,0.0637,0.00122,0.291,0.0805,0.415,129.996
1qCeYzM30kxUwppYNx3Pho,I Won't Let You Down,14,342173,False,0.519,0.766,0.0616,0.168,0.342,0.125,0.183,119.965
7BrSrtLNQwvDMQFFXRrYfw,Sticky,14,205173,False,0.662,0.92,0.0659,0.000611,0.654,0.0768,0.886,131.028
2KuHji0x6GoA9Ho3DFAzJC,The Gate,13,486360,False,0.75,0.995,0.0778,0.229,0.883,0.103,0.716,132.052
2tKXrorgfX5RzIyuHlv8Dn,8-Track,14,175145,False,0.677,0.931,0.0491,0.000879,0.892,0.0137,0.962,131.941
35vRZoXS1tJgkBamJ3gwAC,Fluteism,12,51200,False,0.762,0.592,0.529,0.228,0.00885,0.0852,0.8,187.874
2gRSdWB9valGthX00IwQCv,Lava Flow,13,386206,False,0.635,0.984,0.0708,0.000586,0.878,0.143,0.49,173.998
6uV20IzA8zQbdFanxgLlq7,Kick It Complex - Bassnectar Remix,14,253160,False,0.772,0.866,0.223,0.00206,0.00447,0.394,0.411,99.986
2gGziDLQLuvEsgOsSWsKiC,Wheres the Beef?,14,267932,False,0.727,0.971,0.119,0.000979,0.834,0.0974,0.177,130.015
4MFsl3b7eIvfAt9Yt2gbXQ,Amoeba,15,320773,False,0.337,0.604,0.0486,0.11,0.963,0.321,0.329,93.972
7Em0GU0uX7BzhIzy7V5D9I,Bass Head,45,396882,False,0.732,0.678,0.182,0.000997,0.0505,0.108,0.0611,84.98
5RpPJ33vSmXAobdyruFXpv,Bath Time,15,258333,False,0.671,0.533,0.0256,0.186,0.252,0.0835,0.479,114.013
4AsNpGu1XG9ps43JRbBORs,Ridiculous Wobble,15,283293,False,0.569,0.946,0.122,0.000108,0.742,0.11,0.229,104.96
2bAnADWypUKlPGRLGxxonJ,Come Alive (feat. Dr. Luke),13,294133,False,0.874,0.88,0.0741,0.018,0.0244,0.216,0.966,119.867
57guwFVXSgdp0zBtyEx1DS,Ruffneck - Reggae Mix,14,161828,False,0.887,0.641,0.0633,0.162,1.01e-06,0.0563,0.842,87.5
0JHCHm1HO082DEnvPQVUKj,Baby Pain,14,344386,False,0.514,0.763,0.0339,0.00121,0.0635,0.104,0.482,94.011
1TQUhK0A8cMicGMTCAfjli,I Wanted It More and More,14,349642,False,0.601,0.79,0.046,0.00156,0.0602,0.17,0.321,168.0
1689JL5zMGthYrVhDI2CgP,How Long (VIP Dub),14,182929,False,0.787,0.777,0.0445,0.000478,0.854,0.105,0.711,128.007
5RBJJqgq95xRoDaIWnzCkM,Tower Bass,14,321379,False,0.723,0.989,0.0958,0.00763,0.555,0.114,0.799,173.988
59ab2LHcVpmQ776Tjh3Z0F,Freak,14,469240,False,0.663,0.82,0.0459,0.0029,0.818,0.0634,0.793,130.001
7aK8XUaDeTE7rJoD4BJ6qD,3 Kilos,44,445826,False,0.696,0.886,0.0383,0.0822,0.647,0.37,0.828,119.006
65wzaO08xeMhKDSq92bHLu,Echo & Bounce,13,326306,False,0.778,0.963,0.0861,0.051,0.794,0.115,0.31,124.004
7kEWswGnUQ568XdjdVmKPs,Vanishing Point,14,447933,False,0.587,0.673,0.0548,0.204,0.855,0.152,0.112,162.373
7cQv4jReT6EeuGsAREDbh3,4 Million Ways - General Midi Mix,14,346186,False,0.673,0.911,0.0593,0.00033,0.227,0.058,0.913,125.983
5giYbSpWrpWFcdrIhDdYaD,Handz Sky Up (feat. Sporty-O) - Original Mix,14,254769,False,0.772,0.902,0.0587,0.0377,0.0134,0.0886,0.85,130.035
7hRxZZaBEeFDW2aV6iQqPp,Bad Boys - Original Mix,14,291818,False,0.636,0.995,0.0468,0.00173,0.00122,0.0332,0.731,87.994
2NXkqNCXItUKyj5aZiBou1,All That She Wants - Original Mix,14,269132,False,0.614,0.982,0.0523,0.000239,0.00304,0.0392,0.75,173.057
2eJe8tEzBfIFi8OvVv576t,Heroes,15,394933,False,0.586,0.821,0.0823,0.101,0.00583,0.699,0.638,160.054
71wZVQMJcxrZQxXmTKoxU8,Turn Me Out - Dylan Rhymes Remix,14,424000,False,0.728,0.922,0.103,0.000847,0.636,0.0873,0.684,131.968
6IxhlGtqmnnCIZX7j0nJtt,Shot You Down,45,214923,False,0.729,0.598,0.0567,0.299,0.0773,0.162,0.474,125.971
1EUeDFq2zNP784GPaRs9aH,The Boxer,44,247989,False,0.384,0.99,0.0601,0.00474,0.036,0.363,0.663,193.93
6IfFKsVDgkHOhjLzSGFu1W,You've Changed,33,201600,False,0.512,0.902,0.382,0.00991,3.88e-06,0.109,0.3,112.534
7vgC9TRbwaV3j11mzlMThw,No Tourists,5,258064,False,0.596,0.92,0.0655,0.00115,0.888,0.121,0.135,105.998
3DEEhTcHtJTgYoAy8NtFD8,Container Park,25,225453,False,0.544,0.825,0.0463,0.205,0.0933,0.373,0.0366,128.048
3wzcxLTGnPaJukGUqhkvMY,Somali Funk,40,235811,False,0.659,0.944,0.0498,0.00136,0.788,0.204,0.521,130.027
0Sb0b4S2suGAhsuYnP4gj1,Zero,13,236571,True,0.599,0.96,0.0599,0.000226,0.0997,0.0521,0.193,139.985
6PGKojwiEEt0KWEedNao1Z,Back On A Mission,35,217760,False,0.661,0.998,0.116,0.0987,0.00851,0.828,0.254,105.044
2Qgsm22mbVfIRfx9ZRRHKE,Escape Velocity,40,716985,False,0.575,0.838,0.03,0.0329,0.614,0.643,0.238,139.941
6wW4ES7Gx0zEKdbgcTL1hO,Galvanize - Edit,42,268800,False,0.765,0.674,0.086,0.0279,0.0136,0.0951,0.354,104.008
